2025-06-25 18:01:12,fear,28.89,67.64,medium
2025-06-25 18:04:07,happy,28.89,67.64,low
2025-06-25 18:04:51,fear,28.15,55.38,low
2025-06-25 18:15:37,fear,30.24,63.45,medium
2025-06-25 18:15:37,fear,30.24,63.45,medium
2025-06-25 18:15:37,fear,30.24,63.45,medium
2025-06-25 18:26:50,neutral,26.49,48.99,low
2025-06-25 18:38:05,sad,31.39,40.77,low
2025-06-25 18:38:05,sad,31.39,40.77,low
2025-06-25 18:38:09,sad,34.79,43.99,high
2025-06-25 18:38:09,sad,34.79,43.99,high
